job_name,silhouette,n_samples,n_clusters,embeddings_file,clusters_file
MSNE_k_40_nw_50_emb_200_win_10_wl_40,0.005046397966741075,625,5,output_MSNE_k_40_nw_50_emb_200_win_10_wl_40_embeddings.csv,output_MSNE_k_40_nw_50_emb_200_win_10_wl_40_clusters.csv
MSNE_k_30_nw_50_emb_200_win_10_wl_40,0.00503261204071509,625,5,output_MSNE_k_30_nw_50_emb_200_win_10_wl_40_embeddings.csv,output_MSNE_k_30_nw_50_emb_200_win_10_wl_40_clusters.csv
MSNE_k_40_nw_200_emb_200_win_10_wl_30,0.0049088857514781505,625,5,output_MSNE_k_40_nw_200_emb_200_win_10_wl_30_embeddings.csv,output_MSNE_k_40_nw_200_emb_200_win_10_wl_30_clusters.csv
MSNE_k_30_nw_100_emb_200_win_10_wl_40,0.00474651503958215,625,5,output_MSNE_k_30_nw_100_emb_200_win_10_wl_40_embeddings.csv,output_MSNE_k_30_nw_100_emb_200_win_10_wl_40_clusters.csv
MSNE_k_30_nw_200_emb_200_win_10_wl_20,0.004583448165834093,625,5,output_MSNE_k_30_nw_200_emb_200_win_10_wl_20_embeddings.csv,output_MSNE_k_30_nw_200_emb_200_win_10_wl_20_clusters.csv
MSNE_k_20_nw_100_emb_200_win_10_wl_40,0.0044599658955890705,625,5,output_MSNE_k_20_nw_100_emb_200_win_10_wl_40_embeddings.csv,output_MSNE_k_20_nw_100_emb_200_win_10_wl_40_clusters.csv
MSNE_k_30_nw_200_emb_200_win_15_wl_30,0.004432763531860546,625,5,output_MSNE_k_30_nw_200_emb_200_win_15_wl_30_embeddings.csv,output_MSNE_k_30_nw_200_emb_200_win_15_wl_30_clusters.csv
MSNE_k_50_nw_200_emb_200_win_10_wl_30,0.004375815544382829,625,5,output_MSNE_k_50_nw_200_emb_200_win_10_wl_30_embeddings.csv,output_MSNE_k_50_nw_200_emb_200_win_10_wl_30_clusters.csv
MSNE_k_20_nw_200_emb_200_win_15_wl_40,0.004065325063214233,625,5,output_MSNE_k_20_nw_200_emb_200_win_15_wl_40_embeddings.csv,output_MSNE_k_20_nw_200_emb_200_win_15_wl_40_clusters.csv
MSNE_k_30_nw_100_emb_200_win_10_wl_30,0.004055958436901443,625,5,output_MSNE_k_30_nw_100_emb_200_win_10_wl_30_embeddings.csv,output_MSNE_k_30_nw_100_emb_200_win_10_wl_30_clusters.csv
MSNE_k_10_nw_200_emb_200_win_15_wl_40,0.004011097012162135,625,5,output_MSNE_k_10_nw_200_emb_200_win_15_wl_40_embeddings.csv,output_MSNE_k_10_nw_200_emb_200_win_15_wl_40_clusters.csv
MSNE_k_10_nw_50_emb_200_win_10_wl_40,0.0039038384310958072,625,5,output_MSNE_k_10_nw_50_emb_200_win_10_wl_40_embeddings.csv,output_MSNE_k_10_nw_50_emb_200_win_10_wl_40_clusters.csv
MSNE_k_50_nw_50_emb_200_win_10_wl_40,0.003870797085495717,625,5,output_MSNE_k_50_nw_50_emb_200_win_10_wl_40_embeddings.csv,output_MSNE_k_50_nw_50_emb_200_win_10_wl_40_clusters.csv
MSNE_k_40_nw_200_emb_200_win_10_wl_40,0.0038481974941719406,625,5,output_MSNE_k_40_nw_200_emb_200_win_10_wl_40_embeddings.csv,output_MSNE_k_40_nw_200_emb_200_win_10_wl_40_clusters.csv
MSNE_k_10_nw_100_emb_200_win_10_wl_30,0.0037904793478302154,625,5,output_MSNE_k_10_nw_100_emb_200_win_10_wl_30_embeddings.csv,output_MSNE_k_10_nw_100_emb_200_win_10_wl_30_clusters.csv
MSNE_k_40_nw_200_emb_200_win_15_wl_30,0.003693685479955518,625,5,output_MSNE_k_40_nw_200_emb_200_win_15_wl_30_embeddings.csv,output_MSNE_k_40_nw_200_emb_200_win_15_wl_30_clusters.csv
MSNE_k_10_nw_200_emb_200_win_10_wl_40,0.003605135468877627,625,5,output_MSNE_k_10_nw_200_emb_200_win_10_wl_40_embeddings.csv,output_MSNE_k_10_nw_200_emb_200_win_10_wl_40_clusters.csv
MSNE_k_30_nw_100_emb_200_win_15_wl_20,0.003484830609850892,625,5,output_MSNE_k_30_nw_100_emb_200_win_15_wl_20_embeddings.csv,output_MSNE_k_30_nw_100_emb_200_win_15_wl_20_clusters.csv
MSNE_k_10_nw_100_emb_200_win_10_wl_40,0.0034383276068997203,625,5,output_MSNE_k_10_nw_100_emb_200_win_10_wl_40_embeddings.csv,output_MSNE_k_10_nw_100_emb_200_win_10_wl_40_clusters.csv
MSNE_k_40_nw_100_emb_200_win_10_wl_30,0.0033715295678370455,625,5,output_MSNE_k_40_nw_100_emb_200_win_10_wl_30_embeddings.csv,output_MSNE_k_40_nw_100_emb_200_win_10_wl_30_clusters.csv
MSNE_k_20_nw_100_emb_200_win_10_wl_30,0.003345972719041237,625,5,output_MSNE_k_20_nw_100_emb_200_win_10_wl_30_embeddings.csv,output_MSNE_k_20_nw_100_emb_200_win_10_wl_30_clusters.csv
MSNE_k_40_nw_100_emb_200_win_15_wl_20,0.003207911304956225,625,5,output_MSNE_k_40_nw_100_emb_200_win_15_wl_20_embeddings.csv,output_MSNE_k_40_nw_100_emb_200_win_15_wl_20_clusters.csv
MSNE_k_50_nw_200_emb_200_win_15_wl_30,0.0030316009063724733,625,5,output_MSNE_k_50_nw_200_emb_200_win_15_wl_30_embeddings.csv,output_MSNE_k_50_nw_200_emb_200_win_15_wl_30_clusters.csv
MSNE_k_30_nw_50_emb_200_win_15_wl_40,0.003022817378947587,625,5,output_MSNE_k_30_nw_50_emb_200_win_15_wl_40_embeddings.csv,output_MSNE_k_30_nw_50_emb_200_win_15_wl_40_clusters.csv
MSNE_k_30_nw_200_emb_200_win_15_wl_20,0.0029091184021723306,625,5,output_MSNE_k_30_nw_200_emb_200_win_15_wl_20_embeddings.csv,output_MSNE_k_30_nw_200_emb_200_win_15_wl_20_clusters.csv
MSNE_k_50_nw_200_emb_200_win_10_wl_20,0.002603882086410332,625,5,output_MSNE_k_50_nw_200_emb_200_win_10_wl_20_embeddings.csv,output_MSNE_k_50_nw_200_emb_200_win_10_wl_20_clusters.csv
MSNE_k_30_nw_100_emb_200_win_15_wl_40,0.002515366562040588,625,5,output_MSNE_k_30_nw_100_emb_200_win_15_wl_40_embeddings.csv,output_MSNE_k_30_nw_100_emb_200_win_15_wl_40_clusters.csv
MSNE_k_50_nw_200_emb_200_win_15_wl_20,0.002429945209826361,625,5,output_MSNE_k_50_nw_200_emb_200_win_15_wl_20_embeddings.csv,output_MSNE_k_50_nw_200_emb_200_win_15_wl_20_clusters.csv
MSNE_k_10_nw_200_emb_200_win_15_wl_30,0.002265516895629175,625,5,output_MSNE_k_10_nw_200_emb_200_win_15_wl_30_embeddings.csv,output_MSNE_k_10_nw_200_emb_200_win_15_wl_30_clusters.csv
MSNE_k_40_nw_200_emb_200_win_10_wl_20,0.0021474207980094655,625,5,output_MSNE_k_40_nw_200_emb_200_win_10_wl_20_embeddings.csv,output_MSNE_k_40_nw_200_emb_200_win_10_wl_20_clusters.csv
MSNE_k_50_nw_100_emb_200_win_10_wl_40,0.0019989245626260465,625,5,output_MSNE_k_50_nw_100_emb_200_win_10_wl_40_embeddings.csv,output_MSNE_k_50_nw_100_emb_200_win_10_wl_40_clusters.csv
MSNE_k_10_nw_200_emb_200_win_15_wl_20,0.001932768137875743,625,5,output_MSNE_k_10_nw_200_emb_200_win_15_wl_20_embeddings.csv,output_MSNE_k_10_nw_200_emb_200_win_15_wl_20_clusters.csv
MSNE_k_20_nw_100_emb_200_win_15_wl_30,0.0019030221801107348,625,5,output_MSNE_k_20_nw_100_emb_200_win_15_wl_30_embeddings.csv,output_MSNE_k_20_nw_100_emb_200_win_15_wl_30_clusters.csv
MSNE_k_40_nw_100_emb_200_win_15_wl_40,0.0018313635927921744,625,5,output_MSNE_k_40_nw_100_emb_200_win_15_wl_40_embeddings.csv,output_MSNE_k_40_nw_100_emb_200_win_15_wl_40_clusters.csv
MSNE_k_20_nw_200_emb_200_win_15_wl_30,0.0016078826124783635,625,5,output_MSNE_k_20_nw_200_emb_200_win_15_wl_30_embeddings.csv,output_MSNE_k_20_nw_200_emb_200_win_15_wl_30_clusters.csv
MSNE_k_20_nw_100_emb_200_win_15_wl_40,0.0015397799791409168,625,5,output_MSNE_k_20_nw_100_emb_200_win_15_wl_40_embeddings.csv,output_MSNE_k_20_nw_100_emb_200_win_15_wl_40_clusters.csv
MSNE_k_50_nw_100_emb_200_win_10_wl_30,0.0014057093341203163,625,5,output_MSNE_k_50_nw_100_emb_200_win_10_wl_30_embeddings.csv,output_MSNE_k_50_nw_100_emb_200_win_10_wl_30_clusters.csv
MSNE_k_40_nw_100_emb_200_win_15_wl_30,0.0006873695105577027,625,5,output_MSNE_k_40_nw_100_emb_200_win_15_wl_30_embeddings.csv,output_MSNE_k_40_nw_100_emb_200_win_15_wl_30_clusters.csv
MSNE_k_40_nw_200_emb_200_win_15_wl_20,0.0006455767492605685,625,5,output_MSNE_k_40_nw_200_emb_200_win_15_wl_20_embeddings.csv,output_MSNE_k_40_nw_200_emb_200_win_15_wl_20_clusters.csv
MSNE_k_10_nw_100_emb_200_win_15_wl_30,0.0006026765346241972,625,5,output_MSNE_k_10_nw_100_emb_200_win_15_wl_30_embeddings.csv,output_MSNE_k_10_nw_100_emb_200_win_15_wl_30_clusters.csv
MSNE_k_30_nw_100_emb_200_win_15_wl_30,0.0005144124572297483,625,5,output_MSNE_k_30_nw_100_emb_200_win_15_wl_30_embeddings.csv,output_MSNE_k_30_nw_100_emb_200_win_15_wl_30_clusters.csv
MSNE_k_40_nw_100_emb_200_win_10_wl_40,0.00024182646581258306,625,5,output_MSNE_k_40_nw_100_emb_200_win_10_wl_40_embeddings.csv,output_MSNE_k_40_nw_100_emb_200_win_10_wl_40_clusters.csv
MSNE_k_50_nw_100_emb_200_win_15_wl_40,0.00022450585321067936,625,5,output_MSNE_k_50_nw_100_emb_200_win_15_wl_40_embeddings.csv,output_MSNE_k_50_nw_100_emb_200_win_15_wl_40_clusters.csv
MSNE_k_50_nw_100_emb_200_win_15_wl_30,-0.0005426644125582749,625,5,output_MSNE_k_50_nw_100_emb_200_win_15_wl_30_embeddings.csv,output_MSNE_k_50_nw_100_emb_200_win_15_wl_30_clusters.csv
