probe	class	dirct
FAM185A	NEMO8	down
AL356481.3	NEMO8	down
CTB-178M22.2	NEMO8	down
BOD1	NEMO8	down
SMARCD3	NEMO8	down
PHF10	NEMO8	down
AF064860.2	NEMO8	down
RNA5SP217	NEMO8	down
AC136475.3	NEMO8	down
POGZ	NEMO8	down
ZNF420	NEMO8	down
NINJ2-AS1	NEMO9	down
TSEN2	NEMO9	down
AC018648.1	NEMO9	down
RBFA	NEMO9	down
THAP3	NEMO9	down
BAP1	NEMO9	down
ALG1L6P	NEMO9	down
MST1P2	NEMO9	down
MBD1	NEMO9	down
ZNF343	NEMO9	down
NT5C	NEMO9	down
GCDH	NEMO9	down
GATD1	NEMO9	down
DUX4L50	NEMO9	down
QTRT1	NEMO9	down
MST1L	NEMO9	down
SLC27A5	NEMO9	down
FAAP100	NEMO9	down
FBXW9	NEMO9	down
ENKD1	NEMO9	down
VPS51	NEMO9	down
AL357079.3	NEMO9	down
AL512625.3	NEMO9	down
PTDSS2	NEMO9	down
CXXC1	NEMO9	down
RPUSD2	NEMO9	down
LINC01410	NEMO9	down
MRPL20-AS1	NEMO9	down
AP006621.3	NEMO9	down
USE1	NEMO9	down
KAT2A	NEMO9	down
AC023043.1	NEMO9	down
RNF207-AS1	NEMO9	down
CUEDC2	NEMO9	down
ZNF517	NEMO9	down
AP001029.2	NEMO9	down
TMA16	NEMO9	down
SH2B1	NEMO9	down
B3GALT6	NEMO9	down
KRI1	NEMO9	down
ECHDC3	NEMO9	down
AL139123.1	NEMO9	down
DDX51	NEMO9	down
CCDC61	NEMO9	down
FAM186B	NEMO9	down
HPCA	NEMO9	down
AC106886.4	NEMO9	down
POMGNT2	NEMO9	down
AC073073.1	NEMO9	down
SNHG7	NEMO9	down
FBXO44	NEMO9	down
IL17RB	NEMO9	down
TSPAN10	NEMO9	down
ARHGEF19	NEMO9	down
ZPLD2P	NEMO9	down
AC093788.1	NEMO9	down
AL031432.3	NEMO9	down
RPL14	NEMO9	down
UROD	NEMO9	down
PEX10	NEMO9	down
AC021549.1	NEMO9	down
PFN1P3	NEMO9	down
AC107375.1	NEMO9	down
H1-10-AS1	NEMO9	down
SARS1	NEMO9	down
USF2	NEMO9	down
DHX30	NEMO9	down
ANKS3	NEMO9	down
KLHDC8B	NEMO9	down
GPATCH3	NEMO9	down
ECSIT	NEMO9	down
MAP2K7	NEMO9	down
TTC4	NEMO9	down
HSBP1L1	NEMO9	down
RPL12P27	NEMO9	down
IFNLR1	NEMO9	down
PEX6	NEMO9	down
LINC00235	NEMO9	down
AC022762.2	NEMO9	down
TIMM22	NEMO9	down
RFNG	NEMO9	down
KATNAL2	NEMO9	down
ANO7L1	NEMO9	down
DVL1	NEMO9	down
CIAPIN1P	NEMO9	down
RPS3A	NEMO9	down
SNUPN	NEMO9	down
FBF1	NEMO9	down
AMT	NEMO9	down
STK11	NEMO9	down
DEAF1	NEMO9	down
AC009831.1	NEMO9	down
AL359232.1	NEMO9	down
ZBTB48	NEMO9	down
CHMP6	NEMO9	down
FLJ38576	NEMO9	down
TSSK6	NEMO9	down
AC036176.1	NEMO9	down
PPP4R4	NEMO9	down
ITFG2	NEMO9	down
